item_id,item_name,category,household_id,purchase_date,expiry_date,purchase_quantity,unit,daily_usage_rate,shelf_life_days,wasted_quantity,wasted_pct,target_label
ITM015,Butter,Dairy,HH007,2026-03-24,2026-05-23,0.73,kg,0.063,60,0.09,0.123,Medium Risk
ITM014,Orange Juice,Beverages,HH007,2026-04-08,2026-04-18,1.89,liters,0.23,10,0.29,0.153,Medium Risk
ITM013,Frozen Peas,Frozen,HH019,2026-01-19,2026-06-18,1.47,bags,0.187,150,0.12,0.082,Low Risk
ITM005,Ice Cream,Frozen,HH019,2026-01-21,2026-04-21,0.93,tubs,0.211,90,0.08,0.086,Low Risk
ITM015,Butter,Dairy,HH016,2026-01-03,2026-03-04,0.42,kg,0.054,60,0.01,0.024,Low Risk
ITM004,Rice,Grains,HH008,2026-01-07,2027-01-07,1.22,kg,0.212,365,0.12,0.098,Low Risk
ITM006,Chicken Breast,Meat,HH014,2026-01-22,2026-01-26,2.29,kg,0.316,4,1.33,0.581,High Risk
ITM005,Ice Cream,Frozen,HH004,2026-02-04,2026-05-05,1.05,tubs,0.215,90,0.08,0.076,Low Risk
ITM013,Frozen Peas,Frozen,HH019,2026-02-01,2026-07-01,1.08,bags,0.203,150,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH013,2026-03-27,2026-03-31,2.59,kg,0.185,4,2.59,1.0,High Risk
ITM007,Tomatoes,Produce,HH011,2026-03-23,2026-03-29,1.59,kg,0.283,6,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH007,2026-01-27,2026-02-06,1.82,liters,0.244,10,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH018,2026-02-04,2026-02-09,1.86,kg,0.537,5,0.17,0.091,Low Risk
ITM015,Butter,Dairy,HH011,2026-01-27,2026-03-28,0.36,kg,0.062,60,0.05,0.139,Medium Risk
ITM004,Rice,Grains,HH002,2026-03-17,2027-03-17,1.18,kg,0.151,365,0.23,0.195,Medium Risk
ITM011,Cereal,Pantry,HH002,2026-03-14,2026-07-12,0.6,boxes,0.067,120,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH006,2026-01-06,2026-04-06,1.27,tubs,0.125,90,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH018,2026-02-21,2026-03-07,3.81,cups,0.767,14,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH002,2026-03-21,2026-05-20,0.66,kg,0.071,60,0.1,0.152,Medium Risk
ITM004,Rice,Grains,HH014,2026-04-28,2027-04-28,1.0,kg,0.147,365,0.06,0.06,Low Risk
ITM015,Butter,Dairy,HH019,2026-01-16,2026-03-17,0.68,kg,0.099,60,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH018,2026-02-08,2026-05-09,1.71,tubs,0.276,90,0.23,0.135,Medium Risk
ITM007,Tomatoes,Produce,HH003,2026-05-26,2026-06-01,3.25,kg,0.252,6,2.62,0.806,High Risk
ITM015,Butter,Dairy,HH020,2026-05-20,2026-07-19,0.49,kg,0.057,60,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH011,2026-02-25,2026-03-02,1.96,kg,0.378,5,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH019,2026-05-18,2026-10-15,0.64,bags,0.17,150,0.06,0.094,Low Risk
ITM012,Cooking Oil,Pantry,HH006,2026-02-08,2026-08-07,0.43,liters,0.024,180,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH018,2026-02-19,2026-08-18,0.24,liters,0.032,180,0.01,0.042,Low Risk
ITM012,Cooking Oil,Pantry,HH020,2026-03-31,2026-09-27,0.45,liters,0.028,180,0.01,0.022,Low Risk
ITM014,Orange Juice,Beverages,HH014,2026-01-20,2026-01-30,2.63,liters,0.218,10,0.48,0.183,Medium Risk
ITM007,Tomatoes,Produce,HH004,2026-03-05,2026-03-11,2.49,kg,0.386,6,0.24,0.096,Low Risk
ITM003,Bread,Bakery,HH015,2026-02-09,2026-02-14,2.33,loaves,0.175,5,2.33,1.0,High Risk
ITM003,Bread,Bakery,HH008,2026-03-17,2026-03-22,2.16,loaves,0.335,5,0.8,0.37,Medium Risk
ITM010,Bananas,Produce,HH010,2026-05-02,2026-05-07,3.27,kg,0.152,5,3.23,0.988,High Risk
ITM013,Frozen Peas,Frozen,HH017,2026-03-27,2026-08-24,0.62,bags,0.088,150,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH006,2026-04-27,2026-08-25,0.48,boxes,0.075,120,0.01,0.021,Low Risk
ITM005,Ice Cream,Frozen,HH004,2026-04-26,2026-07-25,0.67,tubs,0.279,90,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH009,2026-05-17,2026-05-24,3.07,liters,0.64,7,0.2,0.065,Low Risk
ITM005,Ice Cream,Frozen,HH019,2026-03-29,2026-06-27,1.47,tubs,0.227,90,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH019,2026-05-19,2026-10-16,1.22,bags,0.125,150,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH010,2026-04-21,2026-07-20,1.1,tubs,0.097,90,0.13,0.118,Medium Risk
ITM007,Tomatoes,Produce,HH006,2026-02-27,2026-03-05,3.22,kg,0.24,6,3.13,0.972,High Risk
ITM009,Cheese,Dairy,HH003,2026-04-08,2026-05-08,0.67,kg,0.062,30,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH001,2026-05-13,2026-08-11,1.18,tubs,0.188,90,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH002,2026-04-27,2026-05-03,3.06,kg,0.236,6,2.34,0.765,High Risk
ITM015,Butter,Dairy,HH015,2026-05-07,2026-07-06,0.69,kg,0.03,60,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH012,2026-04-28,2026-10-25,0.2,liters,0.03,180,0.01,0.05,Low Risk
ITM007,Tomatoes,Produce,HH020,2026-04-05,2026-04-11,1.07,kg,0.172,6,0.06,0.056,Low Risk
ITM006,Chicken Breast,Meat,HH019,2026-01-22,2026-01-26,1.37,kg,0.492,4,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH001,2026-01-31,2026-02-05,1.75,loaves,0.486,5,0.27,0.154,Medium Risk
ITM010,Bananas,Produce,HH009,2026-02-05,2026-02-10,2.31,kg,0.328,5,0.86,0.372,Medium Risk
ITM013,Frozen Peas,Frozen,HH019,2026-03-06,2026-08-03,1.41,bags,0.219,150,0.03,0.021,Low Risk
ITM013,Frozen Peas,Frozen,HH006,2026-05-26,2026-10-23,1.19,bags,0.1,150,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH012,2026-04-04,2027-04-04,1.32,kg,0.187,365,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH003,2026-05-15,2026-09-12,0.7,boxes,0.092,120,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH012,2026-04-17,2026-04-27,2.11,liters,0.25,10,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH020,2026-04-19,2026-04-26,5.52,liters,0.237,7,5.52,1.0,High Risk
ITM009,Cheese,Dairy,HH004,2026-02-14,2026-03-16,0.89,kg,0.171,30,0.08,0.09,Low Risk
ITM009,Cheese,Dairy,HH001,2026-05-03,2026-06-02,0.92,kg,0.051,30,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH016,2026-05-24,2026-05-28,2.21,kg,0.2,4,2.21,1.0,High Risk
ITM001,Milk,Dairy,HH002,2026-03-04,2026-03-11,2.62,liters,0.467,7,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH013,2026-04-21,2026-04-26,3.97,loaves,0.388,5,2.44,0.615,High Risk
ITM008,Yogurt,Dairy,HH019,2026-03-24,2026-04-07,1.54,cups,0.433,14,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH019,2026-04-23,2026-04-28,2.84,loaves,0.731,5,0.26,0.092,Low Risk
ITM005,Ice Cream,Frozen,HH016,2026-02-09,2026-05-10,1.76,tubs,0.205,90,0.15,0.085,Low Risk
ITM008,Yogurt,Dairy,HH005,2026-04-22,2026-05-06,1.63,cups,0.218,14,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH015,2026-04-13,2026-08-11,0.75,boxes,0.059,120,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH016,2026-03-02,2026-03-06,2.57,kg,0.213,4,2.57,1.0,High Risk
ITM013,Frozen Peas,Frozen,HH018,2026-04-24,2026-09-21,0.93,bags,0.138,150,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH010,2026-02-22,2026-03-08,2.26,cups,0.174,14,0.35,0.155,Medium Risk
ITM003,Bread,Bakery,HH003,2026-03-26,2026-03-31,3.94,loaves,0.595,5,0.37,0.094,Low Risk
ITM005,Ice Cream,Frozen,HH009,2026-05-25,2026-08-23,1.65,tubs,0.299,90,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH011,2026-02-04,2026-08-03,0.35,liters,0.045,180,0.09,0.257,Medium Risk
ITM003,Bread,Bakery,HH005,2026-02-11,2026-02-16,2.95,loaves,0.369,5,1.42,0.481,Medium Risk
ITM008,Yogurt,Dairy,HH016,2026-01-07,2026-01-21,3.13,cups,0.444,14,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH011,2026-04-09,2026-04-19,2.82,liters,0.2,10,0.82,0.291,Medium Risk
ITM002,Eggs,Dairy,HH002,2026-01-13,2026-02-03,3.4,dozen,0.396,21,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH011,2026-01-13,2026-03-14,0.52,kg,0.052,60,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH008,2026-01-28,2026-03-29,0.75,kg,0.061,60,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH003,2026-02-08,2026-02-14,2.09,kg,0.516,6,0.03,0.014,Low Risk
ITM003,Bread,Bakery,HH002,2026-01-22,2026-01-27,3.03,loaves,0.612,5,0.33,0.109,Medium Risk
ITM001,Milk,Dairy,HH020,2026-04-09,2026-04-16,4.76,liters,0.366,7,3.78,0.794,High Risk
ITM002,Eggs,Dairy,HH012,2026-04-11,2026-05-02,3.15,dozen,0.41,21,0.34,0.108,Medium Risk
ITM010,Bananas,Produce,HH007,2026-02-19,2026-02-24,1.59,kg,0.251,5,0.24,0.151,Medium Risk
ITM009,Cheese,Dairy,HH019,2026-01-25,2026-02-24,0.31,kg,0.091,30,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH006,2026-02-22,2026-03-01,5.1,liters,0.267,7,4.31,0.845,High Risk
ITM012,Cooking Oil,Pantry,HH018,2026-01-14,2026-07-13,0.22,liters,0.068,180,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH006,2026-04-26,2027-04-26,0.81,kg,0.135,365,0.05,0.062,Low Risk
ITM012,Cooking Oil,Pantry,HH008,2026-03-23,2026-09-19,0.43,liters,0.063,180,0.06,0.14,Medium Risk
ITM009,Cheese,Dairy,HH008,2026-05-09,2026-06-08,0.88,kg,0.107,30,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH018,2026-05-16,2026-07-15,0.57,kg,0.074,60,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH006,2026-01-12,2026-01-17,1.56,kg,0.332,5,0.04,0.026,Low Risk
ITM004,Rice,Grains,HH015,2026-01-15,2027-01-15,0.79,kg,0.055,365,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH009,2026-03-05,2026-03-11,2.54,kg,0.545,6,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH020,2026-04-24,2026-06-23,0.65,kg,0.062,60,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH019,2026-05-14,2026-05-21,5.66,liters,0.805,7,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH020,2026-03-29,2026-04-08,2.84,liters,0.23,10,0.09,0.032,Low Risk
ITM005,Ice Cream,Frozen,HH009,2026-04-24,2026-07-23,1.28,tubs,0.295,90,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH018,2026-02-15,2026-07-15,0.91,bags,0.134,150,0.16,0.176,Medium Risk
ITM012,Cooking Oil,Pantry,HH014,2026-03-03,2026-08-30,0.39,liters,0.039,180,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH016,2026-02-04,2027-02-04,0.66,kg,0.14,365,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH014,2026-03-10,2026-03-31,3.06,dozen,0.65,21,0.28,0.092,Low Risk
ITM011,Cereal,Pantry,HH001,2026-01-03,2026-05-03,0.9,boxes,0.07,120,0.09,0.1,Low Risk
ITM004,Rice,Grains,HH018,2026-04-11,2027-04-11,1.43,kg,0.098,365,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH011,2026-04-13,2026-04-17,2.66,kg,0.211,4,2.66,1.0,High Risk
ITM015,Butter,Dairy,HH001,2026-01-04,2026-03-05,0.49,kg,0.05,60,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH005,2026-03-21,2026-04-04,1.9,cups,0.162,14,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH015,2026-01-27,2026-02-03,3.88,liters,0.213,7,3.88,1.0,High Risk
ITM007,Tomatoes,Produce,HH015,2026-05-04,2026-05-10,1.36,kg,0.123,6,0.85,0.625,High Risk
ITM012,Cooking Oil,Pantry,HH017,2026-04-14,2026-10-11,0.38,liters,0.061,180,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH008,2026-03-12,2026-03-16,1.52,kg,0.345,4,0.2,0.132,Medium Risk
ITM004,Rice,Grains,HH014,2026-02-23,2027-02-23,1.06,kg,0.109,365,0.09,0.085,Low Risk
ITM015,Butter,Dairy,HH014,2026-05-16,2026-07-15,0.26,kg,0.111,60,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH009,2026-01-06,2026-01-16,1.76,liters,0.519,10,0.29,0.165,Medium Risk
ITM009,Cheese,Dairy,HH008,2026-04-24,2026-05-24,0.36,kg,0.092,30,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH005,2026-03-19,2026-03-29,1.62,liters,0.097,10,1.25,0.772,High Risk
ITM009,Cheese,Dairy,HH017,2026-04-12,2026-05-12,0.97,kg,0.114,30,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH010,2026-04-28,2027-04-28,0.9,kg,0.084,365,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH008,2026-02-12,2026-04-13,0.71,kg,0.067,60,0.02,0.028,Low Risk
ITM003,Bread,Bakery,HH015,2026-03-24,2026-03-29,4.75,loaves,0.31,5,4.75,1.0,High Risk
ITM013,Frozen Peas,Frozen,HH010,2026-03-18,2026-08-15,0.65,bags,0.06,150,0.03,0.046,Low Risk
ITM006,Chicken Breast,Meat,HH017,2026-05-03,2026-05-07,1.7,kg,0.38,4,0.11,0.065,Low Risk
ITM005,Ice Cream,Frozen,HH011,2026-02-19,2026-05-20,0.88,tubs,0.132,90,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH015,2026-03-24,2026-07-22,0.62,boxes,0.045,120,0.07,0.113,Medium Risk
ITM006,Chicken Breast,Meat,HH011,2026-02-07,2026-02-11,1.95,kg,0.202,4,1.95,1.0,High Risk
ITM001,Milk,Dairy,HH019,2026-03-26,2026-04-02,4.98,liters,1.029,7,0.11,0.022,Low Risk
ITM006,Chicken Breast,Meat,HH009,2026-01-19,2026-01-23,1.3,kg,0.508,4,0.07,0.054,Low Risk
ITM015,Butter,Dairy,HH007,2026-04-29,2026-06-28,0.26,kg,0.077,60,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH009,2026-02-27,2026-03-06,3.01,liters,0.962,7,0.21,0.07,Low Risk
ITM009,Cheese,Dairy,HH008,2026-01-10,2026-02-09,0.91,kg,0.097,30,0.06,0.066,Low Risk
ITM012,Cooking Oil,Pantry,HH018,2026-02-25,2026-08-24,0.17,liters,0.032,180,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH018,2026-01-08,2026-01-18,2.7,liters,0.449,10,0.21,0.078,Low Risk
ITM010,Bananas,Produce,HH006,2026-05-17,2026-05-22,3.77,kg,0.23,5,3.5,0.928,High Risk
ITM010,Bananas,Produce,HH020,2026-05-11,2026-05-16,2.96,kg,0.162,5,2.96,1.0,High Risk
ITM005,Ice Cream,Frozen,HH016,2026-04-04,2026-07-03,0.65,tubs,0.163,90,0.13,0.2,Medium Risk
ITM005,Ice Cream,Frozen,HH003,2026-03-13,2026-06-11,1.92,tubs,0.12,90,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH020,2026-01-19,2026-05-19,0.44,boxes,0.054,120,0.06,0.136,Medium Risk
ITM008,Yogurt,Dairy,HH013,2026-01-29,2026-02-12,4.22,cups,0.388,14,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH019,2026-03-02,2027-03-02,0.51,kg,0.122,365,0.03,0.059,Low Risk
ITM013,Frozen Peas,Frozen,HH019,2026-03-06,2026-08-03,0.92,bags,0.235,150,0.08,0.087,Low Risk
ITM008,Yogurt,Dairy,HH017,2026-04-12,2026-04-26,2.26,cups,0.588,14,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH004,2026-01-10,2027-01-10,1.21,kg,0.215,365,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH013,2026-03-18,2026-03-23,1.95,loaves,0.645,5,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH011,2026-02-03,2026-08-02,0.27,liters,0.047,180,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH007,2026-03-16,2026-03-20,2.78,kg,0.284,4,2.78,1.0,High Risk
ITM002,Eggs,Dairy,HH018,2026-02-07,2026-02-28,1.6,dozen,0.286,21,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH010,2026-01-10,2026-05-10,0.51,boxes,0.04,120,0.07,0.137,Medium Risk
ITM013,Frozen Peas,Frozen,HH008,2026-01-21,2026-06-20,0.56,bags,0.195,150,0.05,0.089,Low Risk
ITM004,Rice,Grains,HH020,2026-04-04,2027-04-04,1.43,kg,0.057,365,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH009,2026-04-06,2026-04-16,2.29,liters,0.473,10,0.16,0.07,Low Risk
ITM008,Yogurt,Dairy,HH017,2026-02-28,2026-03-14,4.18,cups,0.464,14,0.54,0.129,Medium Risk
ITM004,Rice,Grains,HH001,2026-05-22,2027-05-22,0.9,kg,0.106,365,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH011,2026-04-30,2026-05-07,4.84,liters,0.312,7,4.32,0.893,High Risk
ITM010,Bananas,Produce,HH018,2026-01-11,2026-01-16,3.96,kg,0.504,5,1.58,0.399,Medium Risk
ITM014,Orange Juice,Beverages,HH010,2026-01-23,2026-02-02,1.23,liters,0.096,10,0.33,0.268,Medium Risk
ITM008,Yogurt,Dairy,HH005,2026-02-09,2026-02-23,1.53,cups,0.277,14,0.02,0.013,Low Risk
ITM009,Cheese,Dairy,HH006,2026-04-19,2026-05-19,0.56,kg,0.044,30,0.14,0.25,Medium Risk
ITM004,Rice,Grains,HH011,2026-05-12,2027-05-12,1.27,kg,0.15,365,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH016,2026-01-01,2027-01-01,0.54,kg,0.137,365,0.04,0.074,Low Risk
ITM013,Frozen Peas,Frozen,HH015,2026-05-08,2026-10-05,0.9,bags,0.098,150,0.14,0.156,Medium Risk
ITM007,Tomatoes,Produce,HH020,2026-05-02,2026-05-08,1.28,kg,0.226,6,0.04,0.031,Low Risk
ITM001,Milk,Dairy,HH004,2026-03-24,2026-03-31,4.49,liters,0.509,7,0.83,0.185,Medium Risk
ITM009,Cheese,Dairy,HH019,2026-02-07,2026-03-09,0.83,kg,0.134,30,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH015,2026-02-05,2026-02-10,1.79,kg,0.125,5,1.55,0.866,High Risk
ITM011,Cereal,Pantry,HH015,2026-05-13,2026-09-10,0.58,boxes,0.04,120,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH008,2026-01-17,2026-01-22,2.46,kg,0.354,5,0.71,0.289,Medium Risk
ITM007,Tomatoes,Produce,HH020,2026-04-30,2026-05-06,2.67,kg,0.219,6,1.59,0.596,High Risk
ITM008,Yogurt,Dairy,HH014,2026-03-20,2026-04-03,2.44,cups,0.393,14,0.34,0.139,Medium Risk
ITM012,Cooking Oil,Pantry,HH018,2026-03-26,2026-09-22,0.49,liters,0.065,180,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH013,2026-05-07,2026-08-05,1.92,tubs,0.277,90,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH008,2026-03-29,2026-04-12,2.02,cups,0.755,14,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH010,2026-01-13,2026-01-18,2.14,kg,0.205,5,1.94,0.907,High Risk
ITM015,Butter,Dairy,HH020,2026-01-20,2026-03-21,0.32,kg,0.047,60,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH019,2026-05-25,2026-05-30,2.62,loaves,0.428,5,0.17,0.065,Low Risk
ITM005,Ice Cream,Frozen,HH004,2026-04-14,2026-07-13,1.94,tubs,0.183,90,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH003,2026-04-13,2026-10-10,0.19,liters,0.034,180,0.09,0.474,Medium Risk
ITM009,Cheese,Dairy,HH003,2026-03-29,2026-04-28,0.82,kg,0.065,30,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH006,2026-03-03,2026-03-24,2.2,dozen,0.344,21,0.19,0.086,Low Risk
ITM007,Tomatoes,Produce,HH006,2026-04-25,2026-05-01,1.82,kg,0.261,6,0.32,0.176,Medium Risk
ITM002,Eggs,Dairy,HH009,2026-01-10,2026-01-31,3.08,dozen,0.689,21,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH007,2026-04-02,2026-05-02,0.88,kg,0.129,30,0.04,0.045,Low Risk
ITM011,Cereal,Pantry,HH003,2026-05-15,2026-09-12,0.53,boxes,0.1,120,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH007,2026-01-22,2026-05-22,0.78,boxes,0.073,120,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH008,2026-05-09,2026-05-23,3.6,cups,0.66,14,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH006,2026-04-27,2026-05-04,5.18,liters,0.256,7,5.18,1.0,High Risk
ITM015,Butter,Dairy,HH005,2026-03-10,2026-05-09,0.37,kg,0.038,60,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH005,2026-04-01,2026-05-01,1.0,kg,0.063,30,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH008,2026-01-18,2026-01-22,1.78,kg,0.35,4,0.61,0.343,Medium Risk
ITM001,Milk,Dairy,HH018,2026-02-10,2026-02-17,2.82,liters,0.37,7,0.51,0.181,Medium Risk
ITM004,Rice,Grains,HH020,2026-05-08,2027-05-08,0.97,kg,0.049,365,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH006,2026-02-01,2026-02-05,0.93,kg,0.251,4,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH003,2026-04-26,2026-10-23,0.2,liters,0.06,180,0.01,0.05,Low Risk
ITM004,Rice,Grains,HH010,2026-04-11,2027-04-11,1.02,kg,0.07,365,0.12,0.118,Medium Risk
ITM011,Cereal,Pantry,HH014,2026-05-18,2026-09-15,0.8,boxes,0.127,120,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH012,2026-03-24,2026-04-07,4.35,cups,0.47,14,0.27,0.062,Low Risk
ITM001,Milk,Dairy,HH018,2026-02-27,2026-03-06,4.86,liters,0.436,7,1.9,0.391,Medium Risk
ITM004,Rice,Grains,HH018,2026-02-21,2027-02-21,0.95,kg,0.093,365,0.11,0.116,Medium Risk
ITM015,Butter,Dairy,HH019,2026-05-24,2026-07-23,0.35,kg,0.118,60,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH008,2026-05-25,2026-06-08,2.59,cups,0.576,14,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH020,2026-05-25,2026-06-24,0.98,kg,0.044,30,0.03,0.031,Low Risk
ITM009,Cheese,Dairy,HH006,2026-01-03,2026-02-02,0.84,kg,0.051,30,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH014,2026-01-18,2026-05-18,0.85,boxes,0.16,120,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH009,2026-04-01,2026-04-22,1.46,dozen,0.481,21,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH002,2026-04-15,2026-05-15,0.64,kg,0.051,30,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH019,2026-03-17,2026-05-16,0.78,kg,0.119,60,0.1,0.128,Medium Risk
ITM004,Rice,Grains,HH020,2026-02-15,2027-02-15,0.85,kg,0.1,365,0.07,0.082,Low Risk
ITM005,Ice Cream,Frozen,HH006,2026-02-02,2026-05-03,1.65,tubs,0.114,90,0.13,0.079,Low Risk
ITM001,Milk,Dairy,HH018,2026-04-18,2026-04-25,5.0,liters,0.856,7,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH020,2026-01-30,2026-04-30,1.81,tubs,0.105,90,0.08,0.044,Low Risk
ITM006,Chicken Breast,Meat,HH001,2026-02-23,2026-02-27,1.98,kg,0.279,4,1.22,0.616,High Risk
ITM003,Bread,Bakery,HH002,2026-02-11,2026-02-16,4.75,loaves,0.398,5,4.47,0.941,High Risk
ITM008,Yogurt,Dairy,HH019,2026-03-31,2026-04-14,3.19,cups,0.815,14,0.21,0.066,Low Risk
ITM006,Chicken Breast,Meat,HH020,2026-03-21,2026-03-25,2.72,kg,0.127,4,2.72,1.0,High Risk
ITM015,Butter,Dairy,HH004,2026-01-03,2026-03-04,0.46,kg,0.105,60,0.05,0.109,Medium Risk
ITM013,Frozen Peas,Frozen,HH004,2026-01-31,2026-06-30,0.63,bags,0.225,150,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH003,2026-02-04,2026-04-05,0.42,kg,0.094,60,0.03,0.071,Low Risk
ITM012,Cooking Oil,Pantry,HH001,2026-04-22,2026-10-19,0.34,liters,0.023,180,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH008,2026-02-13,2027-02-13,0.63,kg,0.139,365,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH006,2026-02-18,2026-03-20,0.66,kg,0.1,30,0.08,0.121,Medium Risk
ITM008,Yogurt,Dairy,HH001,2026-04-04,2026-04-18,3.63,cups,0.394,14,0.28,0.077,Low Risk
ITM006,Chicken Breast,Meat,HH013,2026-01-06,2026-01-10,2.83,kg,0.325,4,2.81,0.993,High Risk
ITM004,Rice,Grains,HH008,2026-02-25,2027-02-25,1.27,kg,0.104,365,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH014,2026-01-23,2026-06-22,1.31,bags,0.15,150,0.01,0.008,Low Risk
ITM007,Tomatoes,Produce,HH014,2026-03-21,2026-03-27,2.15,kg,0.374,6,0.45,0.209,Medium Risk
ITM007,Tomatoes,Produce,HH011,2026-01-23,2026-01-29,3.23,kg,0.358,6,1.82,0.563,High Risk
ITM013,Frozen Peas,Frozen,HH007,2026-02-24,2026-07-24,0.98,bags,0.086,150,0.05,0.051,Low Risk
ITM003,Bread,Bakery,HH008,2026-04-26,2026-05-01,4.91,loaves,0.711,5,1.09,0.222,Medium Risk
ITM001,Milk,Dairy,HH007,2026-02-03,2026-02-10,4.27,liters,0.722,7,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH003,2026-03-23,2026-08-20,0.94,bags,0.116,150,0.0,0.0,Low Risk
